smiles,value,target_id
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,[0.508320956841327],[5]
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,[-0.12588602310743557],[5]
OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,[0.5818661146646873],[5]
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,[0.09798030915453447],[5]
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1O,[0.5106855449985865],[5]
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,[0.6717653296141479],[5]
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,[0.05366584365949709],[5]
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,[0.540337961723254],[5]
Oc1c(Br)cc(Cl)cc1Cc1cc(Cl)cc(Br)c1O,[0.11668634052470783],[5]
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,[-0.20046555997782114],[5]
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,[-0.007186254726269471],[5]
CC(C)OC(=O)C(C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,[0.42688095516782787],[5]
CCC(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[0.23698981716181905],[5]
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],[-0.10471763711481294],[5]
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,[-0.03142093776999313],[5]
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,[1.2875935874116615],[5]
CCC1C(=O)OC[C@@H]1Cc1cncn1C,[-0.07844730730023733],[5]
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,[0.7012292077328924],[5]
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,[-0.09686312422125215],[5]
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,[0.5276700206115335],[5]
CN(C)CCC=C1c2ccccc2COc2ccccc21,[0.005993803763798749],[5]
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,[-0.037959074841589766],[5]
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,[0.02793230169374685],[5]
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,[0.7041442979729456],[5]
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,[1.5073837991788652],[5]
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,[0.05260328724291179],[5]
CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,[0.20700777441233664],[5]
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,[2.025235775951887],[5]
COc1ccc2cccc(CCNC(C)=O)c2c1,[-0.07068797037779277],[5]
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,[0.013695307203979802],[5]
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,[0.3103704140581438],[5]
CN(C)CCCN1c2ccccc2CCc2ccccc21,[-0.12559353980041998],[5]
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[2.505877187923712],[5]
COc1cc2c(cc1OC)[C@@H]1CC(=O)C(CC(C)C)CN1CC2,[0.11762498688881687],[5]
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,[0.9378413033045678],[5]
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,[0.10185385946486551],[5]
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,[0.04100418189637219],[5]
CNCCC=C1c2ccccc2CCc2ccccc21,[0.09527765445858984],[5]
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,[1.306883819170306],[5]
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,[0.1417342434418941],[5]
COC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)C4CCCN4C(=O)C(NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,[-0.002591212439940225],[5]
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,[1.3894145414000267],[5]
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,[0.03499952600138031],[5]
